,train_loss,val_loss,lr,mask_val_loss,regr_val_loss
5423,4.2805805,-1.0,0.001,-1.0,-1.0
5424,3.0127392,-1.0,0.001,-1.0,-1.0
5425,2.5320456,-1.0,0.001,-1.0,-1.0
5426,3.860639,-1.0,0.001,-1.0,-1.0
5427,2.5568726,-1.0,0.001,-1.0,-1.0
5428,1.6644348,-1.0,0.001,-1.0,-1.0
5429,2.2167478,-1.0,0.001,-1.0,-1.0
5430,1.1058927,-1.0,0.001,-1.0,-1.0
5431,3.0165997,-1.0,0.001,-1.0,-1.0
5432,1.8959258,-1.0,0.001,-1.0,-1.0
5433,2.021659,-1.0,0.001,-1.0,-1.0
5434,5.326875,-1.0,0.001,-1.0,-1.0
5435,4.095985,-1.0,0.001,-1.0,-1.0
5436,4.3839583,-1.0,0.001,-1.0,-1.0
5437,1.7453753,-1.0,0.001,-1.0,-1.0
5438,2.6482353,-1.0,0.001,-1.0,-1.0
5439,3.5170367,-1.0,0.001,-1.0,-1.0
5440,3.7262466,-1.0,0.001,-1.0,-1.0
5441,4.732846,-1.0,0.001,-1.0,-1.0
5442,2.6100283,-1.0,0.001,-1.0,-1.0
5443,2.923854,-1.0,0.001,-1.0,-1.0
5444,1.9194258,-1.0,0.001,-1.0,-1.0
5445,2.2993207,-1.0,0.001,-1.0,-1.0
5446,2.656768,-1.0,0.001,-1.0,-1.0
5447,3.8957486,-1.0,0.001,-1.0,-1.0
5448,2.4885025,-1.0,0.001,-1.0,-1.0
5449,2.8790722,-1.0,0.001,-1.0,-1.0
5450,2.979252,-1.0,0.001,-1.0,-1.0
5451,2.8999004,-1.0,0.001,-1.0,-1.0
5452,2.1299329,-1.0,0.001,-1.0,-1.0
5453,1.8987118,-1.0,0.001,-1.0,-1.0
5454,5.808046,-1.0,0.001,-1.0,-1.0
5455,2.9174542,-1.0,0.001,-1.0,-1.0
5456,2.471061,-1.0,0.001,-1.0,-1.0
5457,2.1077154,-1.0,0.001,-1.0,-1.0
5458,2.869908,-1.0,0.001,-1.0,-1.0
5459,2.127069,-1.0,0.001,-1.0,-1.0
5460,3.148694,-1.0,0.001,-1.0,-1.0
5461,0.70344186,-1.0,0.001,-1.0,-1.0
5462,2.4008625,-1.0,0.001,-1.0,-1.0
5463,1.9709717,-1.0,0.001,-1.0,-1.0
5464,1.0833178,-1.0,0.001,-1.0,-1.0
5465,2.3555238,-1.0,0.001,-1.0,-1.0
5466,2.6805208,-1.0,0.001,-1.0,-1.0
5467,2.9631212,-1.0,0.001,-1.0,-1.0
5468,2.7224834,-1.0,0.001,-1.0,-1.0
5469,2.0514717,-1.0,0.001,-1.0,-1.0
5470,1.9369295,-1.0,0.001,-1.0,-1.0
5471,2.918936,-1.0,0.001,-1.0,-1.0
5472,3.3048186,-1.0,0.001,-1.0,-1.0
5473,4.142304,-1.0,0.001,-1.0,-1.0
5474,1.7112317,-1.0,0.001,-1.0,-1.0
5475,2.8171988,-1.0,0.001,-1.0,-1.0
5476,1.7075056,-1.0,0.001,-1.0,-1.0
5477,3.1224284,-1.0,0.001,-1.0,-1.0
5478,5.316486,-1.0,0.001,-1.0,-1.0
5479,2.9571002,-1.0,0.001,-1.0,-1.0
5480,3.9368472,-1.0,0.001,-1.0,-1.0
5481,3.5077057,-1.0,0.001,-1.0,-1.0
5482,1.9270362,-1.0,0.001,-1.0,-1.0
5483,3.8764162,-1.0,0.001,-1.0,-1.0
5484,3.4327064,-1.0,0.001,-1.0,-1.0
5485,4.1880684,-1.0,0.001,-1.0,-1.0
5486,4.1543255,-1.0,0.001,-1.0,-1.0
5487,2.234293,-1.0,0.001,-1.0,-1.0
5488,2.5565815,-1.0,0.001,-1.0,-1.0
5489,3.8629377,-1.0,0.001,-1.0,-1.0
5490,1.7952398,-1.0,0.001,-1.0,-1.0
5491,2.2798522,-1.0,0.001,-1.0,-1.0
5492,2.7036536,-1.0,0.001,-1.0,-1.0
5493,2.001329,-1.0,0.001,-1.0,-1.0
5494,2.039405,-1.0,0.001,-1.0,-1.0
5495,2.0638738,-1.0,0.001,-1.0,-1.0
5496,1.5862361,-1.0,0.001,-1.0,-1.0
5497,2.8873723,-1.0,0.001,-1.0,-1.0
5498,2.4125397,-1.0,0.001,-1.0,-1.0
5499,1.7511297,-1.0,0.001,-1.0,-1.0
5500,2.341768,-1.0,0.001,-1.0,-1.0
5501,4.0843616,-1.0,0.001,-1.0,-1.0
5502,2.601741,-1.0,0.001,-1.0,-1.0
5503,1.7091979,-1.0,0.001,-1.0,-1.0
5504,3.1117325,-1.0,0.001,-1.0,-1.0
5505,2.9990506,-1.0,0.001,-1.0,-1.0
5506,1.6261082,-1.0,0.001,-1.0,-1.0
5507,3.6900997,-1.0,0.001,-1.0,-1.0
5508,3.6201253,-1.0,0.001,-1.0,-1.0
5509,2.7891712,-1.0,0.001,-1.0,-1.0
5510,3.6139636,-1.0,0.001,-1.0,-1.0
5511,3.3875318,-1.0,0.001,-1.0,-1.0
5512,2.6998897,-1.0,0.001,-1.0,-1.0
5513,3.5510578,-1.0,0.001,-1.0,-1.0
5514,3.3216279,-1.0,0.001,-1.0,-1.0
5515,2.020759,-1.0,0.001,-1.0,-1.0
5516,3.7190127,-1.0,0.001,-1.0,-1.0
5517,1.925964,-1.0,0.001,-1.0,-1.0
5518,2.1075983,-1.0,0.001,-1.0,-1.0
5519,2.5076737,-1.0,0.001,-1.0,-1.0
5520,1.54743,-1.0,0.001,-1.0,-1.0
5521,2.9883795,-1.0,0.001,-1.0,-1.0
5522,2.6675901,-1.0,0.001,-1.0,-1.0
5523,3.522215,-1.0,0.001,-1.0,-1.0
5524,3.5687165,-1.0,0.001,-1.0,-1.0
5525,3.3160048,-1.0,0.001,-1.0,-1.0
5526,3.578356,-1.0,0.001,-1.0,-1.0
5527,2.399448,-1.0,0.001,-1.0,-1.0
5528,4.2535663,-1.0,0.001,-1.0,-1.0
5529,1.9665427,-1.0,0.001,-1.0,-1.0
5530,3.2574332,-1.0,0.001,-1.0,-1.0
5531,1.9913576,-1.0,0.001,-1.0,-1.0
5532,3.7982,-1.0,0.001,-1.0,-1.0
5533,2.8079991,-1.0,0.001,-1.0,-1.0
5534,2.3028936,-1.0,0.001,-1.0,-1.0
5535,2.9066944,-1.0,0.001,-1.0,-1.0
5536,2.3056552,-1.0,0.001,-1.0,-1.0
5537,1.6592884,-1.0,0.001,-1.0,-1.0
5538,2.4037068,-1.0,0.001,-1.0,-1.0
5539,4.3357825,-1.0,0.001,-1.0,-1.0
5540,3.4014919,-1.0,0.001,-1.0,-1.0
5541,3.4590232,-1.0,0.001,-1.0,-1.0
5542,2.7006047,-1.0,0.001,-1.0,-1.0
5543,6.181007,-1.0,0.001,-1.0,-1.0
5544,1.9062815,-1.0,0.001,-1.0,-1.0
5545,3.7810962,-1.0,0.001,-1.0,-1.0
5546,3.064416,-1.0,0.001,-1.0,-1.0
5547,2.4794307,-1.0,0.001,-1.0,-1.0
5548,2.2271147,-1.0,0.001,-1.0,-1.0
5549,3.3833506,-1.0,0.001,-1.0,-1.0
5550,5.6132584,-1.0,0.001,-1.0,-1.0
5551,1.2381355,-1.0,0.001,-1.0,-1.0
5552,2.8866084,-1.0,0.001,-1.0,-1.0
5553,4.3967776,-1.0,0.001,-1.0,-1.0
5554,2.2464206,-1.0,0.001,-1.0,-1.0
5555,3.0319865,-1.0,0.001,-1.0,-1.0
5556,3.7846236,-1.0,0.001,-1.0,-1.0
5557,2.8702223,-1.0,0.001,-1.0,-1.0
5558,1.7409351,-1.0,0.001,-1.0,-1.0
5559,1.8291802,-1.0,0.001,-1.0,-1.0
5560,5.0301743,-1.0,0.001,-1.0,-1.0
5561,4.023648,-1.0,0.001,-1.0,-1.0
5562,3.1823373,-1.0,0.001,-1.0,-1.0
5563,3.4152188,-1.0,0.001,-1.0,-1.0
5564,5.2249365,-1.0,0.001,-1.0,-1.0
5565,3.6933162,-1.0,0.001,-1.0,-1.0
5566,3.7923167,-1.0,0.001,-1.0,-1.0
5567,1.9064007,-1.0,0.001,-1.0,-1.0
5568,3.909344,-1.0,0.001,-1.0,-1.0
5569,1.9357471,-1.0,0.001,-1.0,-1.0
5570,2.3503714,-1.0,0.001,-1.0,-1.0
5571,5.056141,-1.0,0.001,-1.0,-1.0
5572,1.6917477,-1.0,0.001,-1.0,-1.0
5573,1.3277954,-1.0,0.001,-1.0,-1.0
5574,3.695828,-1.0,0.001,-1.0,-1.0
5575,2.9334846,-1.0,0.001,-1.0,-1.0
5576,3.2655346,-1.0,0.001,-1.0,-1.0
5577,2.5163772,-1.0,0.001,-1.0,-1.0
5578,4.050518,-1.0,0.001,-1.0,-1.0
5579,3.222988,-1.0,0.001,-1.0,-1.0
5580,2.6791773,-1.0,0.001,-1.0,-1.0
5581,2.2744844,-1.0,0.001,-1.0,-1.0
5582,3.2649355,-1.0,0.001,-1.0,-1.0
5583,1.5666552,-1.0,0.001,-1.0,-1.0
5584,3.8734467,-1.0,0.001,-1.0,-1.0
5585,2.4605536,-1.0,0.001,-1.0,-1.0
5586,5.3307095,-1.0,0.001,-1.0,-1.0
5587,2.4592881,-1.0,0.001,-1.0,-1.0
5588,3.0506577,-1.0,0.001,-1.0,-1.0
5589,2.58366,-1.0,0.001,-1.0,-1.0
5590,2.1836889,-1.0,0.001,-1.0,-1.0
5591,1.8400617,-1.0,0.001,-1.0,-1.0
5592,4.7125754,-1.0,0.001,-1.0,-1.0
5593,2.9434938,-1.0,0.001,-1.0,-1.0
5594,2.4840693,-1.0,0.001,-1.0,-1.0
5595,1.9101491,-1.0,0.001,-1.0,-1.0
5596,2.0418193,-1.0,0.001,-1.0,-1.0
5597,0.74821097,-1.0,0.001,-1.0,-1.0
5598,1.7400432,-1.0,0.001,-1.0,-1.0
5599,1.7546744,-1.0,0.001,-1.0,-1.0
5600,1.1360493,-1.0,0.001,-1.0,-1.0
5601,3.4801238,-1.0,0.001,-1.0,-1.0
5602,3.0622382,-1.0,0.001,-1.0,-1.0
5603,3.5142705,-1.0,0.001,-1.0,-1.0
5604,4.611043,-1.0,0.001,-1.0,-1.0
5605,3.948886,-1.0,0.001,-1.0,-1.0
5606,2.5257435,-1.0,0.001,-1.0,-1.0
5607,2.5654607,-1.0,0.001,-1.0,-1.0
5608,1.6894107,-1.0,0.001,-1.0,-1.0
5609,2.5956728,-1.0,0.001,-1.0,-1.0
5610,2.2571082,-1.0,0.001,-1.0,-1.0
5611,4.018846,-1.0,0.001,-1.0,-1.0
5612,3.1666782,-1.0,0.001,-1.0,-1.0
5613,2.4205618,-1.0,0.001,-1.0,-1.0
5614,1.9747169,-1.0,0.001,-1.0,-1.0
5615,2.1174603,-1.0,0.001,-1.0,-1.0
5616,3.6709535,-1.0,0.001,-1.0,-1.0
5617,1.6020555,-1.0,0.001,-1.0,-1.0
5618,2.4680872,-1.0,0.001,-1.0,-1.0
5619,1.8814151,-1.0,0.001,-1.0,-1.0
5620,1.1011596,-1.0,0.001,-1.0,-1.0
5621,4.0789895,-1.0,0.001,-1.0,-1.0
5622,2.2577937,-1.0,0.001,-1.0,-1.0
5623,4.296232,-1.0,0.001,-1.0,-1.0
5624,2.0339584,-1.0,0.001,-1.0,-1.0
5625,3.2289248,-1.0,0.001,-1.0,-1.0
5626,3.1389194,-1.0,0.001,-1.0,-1.0
5627,2.3488202,-1.0,0.001,-1.0,-1.0
5628,1.8421681,-1.0,0.001,-1.0,-1.0
5629,1.9391958,-1.0,0.001,-1.0,-1.0
5630,2.6289544,-1.0,0.001,-1.0,-1.0
5631,4.5382733,-1.0,0.001,-1.0,-1.0
5632,1.1494374,-1.0,0.001,-1.0,-1.0
5633,2.954669,-1.0,0.001,-1.0,-1.0
5634,2.3349078,-1.0,0.001,-1.0,-1.0
5635,2.7607164,-1.0,0.001,-1.0,-1.0
5636,4.447998,-1.0,0.001,-1.0,-1.0
5637,1.0012404,-1.0,0.001,-1.0,-1.0
5638,2.943895,-1.0,0.001,-1.0,-1.0
5639,2.666616,-1.0,0.001,-1.0,-1.0
5640,2.2369566,-1.0,0.001,-1.0,-1.0
5641,2.9202812,-1.0,0.001,-1.0,-1.0
5642,4.1052895,-1.0,0.001,-1.0,-1.0
5643,1.9510974,-1.0,0.001,-1.0,-1.0
5644,2.4433823,-1.0,0.001,-1.0,-1.0
5645,2.9885607,-1.0,0.001,-1.0,-1.0
5646,1.4917772,-1.0,0.001,-1.0,-1.0
5647,1.005449,-1.0,0.001,-1.0,-1.0
5648,5.739299,-1.0,0.001,-1.0,-1.0
5649,4.0125265,-1.0,0.001,-1.0,-1.0
5650,1.8137766,-1.0,0.001,-1.0,-1.0
5651,5.4749756,-1.0,0.001,-1.0,-1.0
5652,2.3749416,-1.0,0.001,-1.0,-1.0
5653,1.3876338,-1.0,0.001,-1.0,-1.0
5654,2.69717,-1.0,0.001,-1.0,-1.0
5655,3.08825,-1.0,0.001,-1.0,-1.0
5656,2.3260422,-1.0,0.001,-1.0,-1.0
5657,1.967619,-1.0,0.001,-1.0,-1.0
5658,4.4909706,-1.0,0.001,-1.0,-1.0
5659,3.784648,-1.0,0.001,-1.0,-1.0
5660,3.121563,-1.0,0.001,-1.0,-1.0
5661,5.40478,-1.0,0.001,-1.0,-1.0
5662,3.468334,-1.0,0.001,-1.0,-1.0
5663,2.2050269,-1.0,0.001,-1.0,-1.0
5664,4.2168884,-1.0,0.001,-1.0,-1.0
5665,3.877445,-1.0,0.001,-1.0,-1.0
5666,2.5432107,-1.0,0.001,-1.0,-1.0
5667,3.616035,-1.0,0.001,-1.0,-1.0
5668,1.7875894,-1.0,0.001,-1.0,-1.0
5669,2.681476,-1.0,0.001,-1.0,-1.0
5670,3.705974,-1.0,0.001,-1.0,-1.0
5671,3.1012976,-1.0,0.001,-1.0,-1.0
5672,3.127527,-1.0,0.001,-1.0,-1.0
5673,2.7724402,-1.0,0.001,-1.0,-1.0
5674,3.9881616,-1.0,0.001,-1.0,-1.0
5675,2.4983296,-1.0,0.001,-1.0,-1.0
5676,4.283743,-1.0,0.001,-1.0,-1.0
5677,3.8778372,-1.0,0.001,-1.0,-1.0
5678,1.5409573,-1.0,0.001,-1.0,-1.0
5679,1.4131216,-1.0,0.001,-1.0,-1.0
5680,2.7613113,-1.0,0.001,-1.0,-1.0
5681,2.7115502,-1.0,0.001,-1.0,-1.0
5682,2.6016564,-1.0,0.001,-1.0,-1.0
5683,3.2339823,-1.0,0.001,-1.0,-1.0
5684,2.0236478,-1.0,0.001,-1.0,-1.0
5685,3.1838207,-1.0,0.001,-1.0,-1.0
5686,2.8754895,-1.0,0.001,-1.0,-1.0
5687,2.4084132,-1.0,0.001,-1.0,-1.0
5688,3.5153549,-1.0,0.001,-1.0,-1.0
5689,1.0144165,-1.0,0.001,-1.0,-1.0
5690,2.9051502,-1.0,0.001,-1.0,-1.0
5691,2.409011,-1.0,0.001,-1.0,-1.0
5692,2.6424243,-1.0,0.001,-1.0,-1.0
5693,2.5109622,-1.0,0.001,-1.0,-1.0
5694,3.10315,-1.0,0.001,-1.0,-1.0
5695,3.187135,-1.0,0.001,-1.0,-1.0
5696,1.6683699,-1.0,0.001,-1.0,-1.0
5697,2.0539784,-1.0,0.001,-1.0,-1.0
5698,2.6631775,-1.0,0.001,-1.0,-1.0
5699,4.1214542,-1.0,0.001,-1.0,-1.0
5700,3.9517493,-1.0,0.001,-1.0,-1.0
5701,3.171234,-1.0,0.001,-1.0,-1.0
5702,1.6184189,-1.0,0.001,-1.0,-1.0
5703,2.3150077,-1.0,0.001,-1.0,-1.0
5704,2.3773322,-1.0,0.001,-1.0,-1.0
5705,3.416324,-1.0,0.001,-1.0,-1.0
5706,1.5299466,-1.0,0.001,-1.0,-1.0
5707,2.7192154,-1.0,0.001,-1.0,-1.0
5708,2.2720413,-1.0,0.001,-1.0,-1.0
5709,2.12514,-1.0,0.001,-1.0,-1.0
5710,3.296563,-1.0,0.001,-1.0,-1.0
5711,2.8853471,-1.0,0.001,-1.0,-1.0
5712,3.0926352,-1.0,0.001,-1.0,-1.0
5713,1.817608,-1.0,0.001,-1.0,-1.0
5714,2.8111303,-1.0,0.001,-1.0,-1.0
5715,2.829199,-1.0,0.001,-1.0,-1.0
5716,2.6136231,-1.0,0.001,-1.0,-1.0
5717,2.7028065,-1.0,0.001,-1.0,-1.0
5718,2.6777468,-1.0,0.001,-1.0,-1.0
5719,2.8734856,-1.0,0.001,-1.0,-1.0
5720,1.8587501,-1.0,0.001,-1.0,-1.0
5721,1.7764556,-1.0,0.001,-1.0,-1.0
5722,2.7676532,-1.0,0.001,-1.0,-1.0
5723,2.382244,-1.0,0.001,-1.0,-1.0
5724,1.837921,-1.0,0.001,-1.0,-1.0
5725,1.0353588,-1.0,0.001,-1.0,-1.0
5726,3.0681634,-1.0,0.001,-1.0,-1.0
5727,3.2838812,-1.0,0.001,-1.0,-1.0
5728,3.316447,-1.0,0.001,-1.0,-1.0
5729,3.4869993,-1.0,0.001,-1.0,-1.0
5730,1.9657092,-1.0,0.001,-1.0,-1.0
5731,2.1041954,-1.0,0.001,-1.0,-1.0
5732,2.1504254,-1.0,0.001,-1.0,-1.0
5733,2.8742268,-1.0,0.001,-1.0,-1.0
5734,3.8432503,-1.0,0.001,-1.0,-1.0
5735,5.0033984,-1.0,0.001,-1.0,-1.0
5736,3.0027738,-1.0,0.001,-1.0,-1.0
5737,2.7711868,-1.0,0.001,-1.0,-1.0
5738,1.3786434,-1.0,0.001,-1.0,-1.0
5739,3.1445425,-1.0,0.001,-1.0,-1.0
5740,2.0501761,-1.0,0.001,-1.0,-1.0
5741,5.4533286,-1.0,0.001,-1.0,-1.0
5742,1.6112616,-1.0,0.001,-1.0,-1.0
5743,1.1172456,-1.0,0.001,-1.0,-1.0
5744,1.443903,-1.0,0.001,-1.0,-1.0
5745,2.992731,-1.0,0.001,-1.0,-1.0
5746,3.7576423,-1.0,0.001,-1.0,-1.0
5747,2.870801,-1.0,0.001,-1.0,-1.0
5748,4.092359,-1.0,0.001,-1.0,-1.0
5749,3.1389213,-1.0,0.001,-1.0,-1.0
5750,2.8552196,-1.0,0.001,-1.0,-1.0
5751,2.9369435,-1.0,0.001,-1.0,-1.0
5752,1.415411,-1.0,0.001,-1.0,-1.0
5753,2.3938434,-1.0,0.001,-1.0,-1.0
5754,4.1031227,-1.0,0.001,-1.0,-1.0
5755,1.8233955,-1.0,0.001,-1.0,-1.0
5756,3.1044824,-1.0,0.001,-1.0,-1.0
5757,2.0739374,-1.0,0.001,-1.0,-1.0
5758,1.6861054,-1.0,0.001,-1.0,-1.0
5759,3.528545,-1.0,0.001,-1.0,-1.0
5760,2.0376797,-1.0,0.001,-1.0,-1.0
5761,2.8474998,-1.0,0.001,-1.0,-1.0
5762,2.4323158,-1.0,0.001,-1.0,-1.0
5763,3.257325,-1.0,0.001,-1.0,-1.0
5764,2.2774334,-1.0,0.001,-1.0,-1.0
5765,2.0831857,-1.0,0.001,-1.0,-1.0
5766,2.8143137,-1.0,0.001,-1.0,-1.0
5767,2.9370139,-1.0,0.001,-1.0,-1.0
5768,1.9924738,-1.0,0.001,-1.0,-1.0
5769,2.4662087,-1.0,0.001,-1.0,-1.0
5770,1.3290093,-1.0,0.001,-1.0,-1.0
5771,3.140659,-1.0,0.001,-1.0,-1.0
5772,2.0454214,-1.0,0.001,-1.0,-1.0
5773,2.2814152,-1.0,0.001,-1.0,-1.0
5774,5.4308143,-1.0,0.001,-1.0,-1.0
5775,2.3149736,-1.0,0.001,-1.0,-1.0
5776,2.8525062,-1.0,0.001,-1.0,-1.0
5777,2.498099,-1.0,0.001,-1.0,-1.0
5778,2.2150867,-1.0,0.001,-1.0,-1.0
5779,2.2094636,-1.0,0.001,-1.0,-1.0
5780,3.493724,-1.0,0.001,-1.0,-1.0
5781,4.1007986,-1.0,0.001,-1.0,-1.0
5782,1.859254,-1.0,0.001,-1.0,-1.0
5783,2.2292564,-1.0,0.001,-1.0,-1.0
5784,3.718762,-1.0,0.001,-1.0,-1.0
5785,1.7972125,-1.0,0.001,-1.0,-1.0
5786,3.1589675,-1.0,0.001,-1.0,-1.0
5787,3.4292088,-1.0,0.001,-1.0,-1.0
5788,3.082293,-1.0,0.001,-1.0,-1.0
5789,2.3603904,-1.0,0.001,-1.0,-1.0
5790,4.7307425,-1.0,0.001,-1.0,-1.0
5791,4.325396,-1.0,0.001,-1.0,-1.0
5792,2.327147,-1.0,0.001,-1.0,-1.0
5793,3.3177414,-1.0,0.001,-1.0,-1.0
5794,5.4157267,-1.0,0.001,-1.0,-1.0
5795,1.2541451,-1.0,0.001,-1.0,-1.0
5796,1.9105008,-1.0,0.001,-1.0,-1.0
5797,3.3757718,-1.0,0.001,-1.0,-1.0
5798,3.788558,-1.0,0.001,-1.0,-1.0
5799,3.2721977,-1.0,0.001,-1.0,-1.0
5800,1.8401396,-1.0,0.001,-1.0,-1.0
5801,3.3329935,-1.0,0.001,-1.0,-1.0
5802,2.38328,-1.0,0.001,-1.0,-1.0
5803,2.4812753,-1.0,0.001,-1.0,-1.0
5804,1.4726448,-1.0,0.001,-1.0,-1.0
5805,3.8941946,-1.0,0.001,-1.0,-1.0
5806,1.52852,-1.0,0.001,-1.0,-1.0
5807,3.205389,-1.0,0.001,-1.0,-1.0
5808,2.2472723,-1.0,0.001,-1.0,-1.0
5809,2.4457827,-1.0,0.001,-1.0,-1.0
5810,2.3298683,-1.0,0.001,-1.0,-1.0
5811,4.081105,-1.0,0.001,-1.0,-1.0
5812,1.8635203,-1.0,0.001,-1.0,-1.0
5813,2.4401155,-1.0,0.001,-1.0,-1.0
5814,5.023788,-1.0,0.001,-1.0,-1.0
5815,2.2380228,-1.0,0.001,-1.0,-1.0
5816,2.0931792,-1.0,0.001,-1.0,-1.0
5817,3.5439782,-1.0,0.001,-1.0,-1.0
5818,4.532961,-1.0,0.001,-1.0,-1.0
5819,2.8864205,-1.0,0.001,-1.0,-1.0
5820,2.3661265,-1.0,0.001,-1.0,-1.0
5821,3.3552585,-1.0,0.001,-1.0,-1.0
5822,1.9170614,-1.0,0.001,-1.0,-1.0
5823,2.297185,-1.0,0.001,-1.0,-1.0
5824,1.2885668,-1.0,0.001,-1.0,-1.0
5825,2.9242325,-1.0,0.001,-1.0,-1.0
5826,2.5633912,-1.0,0.001,-1.0,-1.0
5827,1.7010382,-1.0,0.001,-1.0,-1.0
5828,0.6125809,-1.0,0.001,-1.0,-1.0
5829,5.05438,-1.0,0.001,-1.0,-1.0
5830,3.9330504,-1.0,0.001,-1.0,-1.0
5831,1.896692,-1.0,0.001,-1.0,-1.0
5832,1.5423442,-1.0,0.001,-1.0,-1.0
5833,1.9304913,-1.0,0.001,-1.0,-1.0
5834,2.4468756,-1.0,0.001,-1.0,-1.0
5835,2.8182578,-1.0,0.001,-1.0,-1.0
5836,2.557303,-1.0,0.001,-1.0,-1.0
5837,3.5281358,-1.0,0.001,-1.0,-1.0
5838,1.9946951,-1.0,0.001,-1.0,-1.0
5839,3.090886,-1.0,0.001,-1.0,-1.0
5840,5.3252425,-1.0,0.001,-1.0,-1.0
5841,2.685511,-1.0,0.001,-1.0,-1.0
5842,1.9226253,-1.0,0.001,-1.0,-1.0
5843,1.2421045,-1.0,0.001,-1.0,-1.0
5844,3.2179723,-1.0,0.001,-1.0,-1.0
5845,3.637966,-1.0,0.001,-1.0,-1.0
5846,1.8875903,-1.0,0.001,-1.0,-1.0
5847,1.3972577,-1.0,0.001,-1.0,-1.0
5848,1.4833744,-1.0,0.001,-1.0,-1.0
5849,3.7379394,-1.0,0.001,-1.0,-1.0
5850,3.857596,-1.0,0.001,-1.0,-1.0
5851,3.2868838,-1.0,0.001,-1.0,-1.0
5852,2.0061147,-1.0,0.001,-1.0,-1.0
5853,1.3521597,-1.0,0.001,-1.0,-1.0
5854,3.4476078,-1.0,0.001,-1.0,-1.0
5855,3.8332098,-1.0,0.001,-1.0,-1.0
5856,3.881278,-1.0,0.001,-1.0,-1.0
5857,2.804299,-1.0,0.001,-1.0,-1.0
5858,2.0473888,-1.0,0.001,-1.0,-1.0
5859,3.926263,-1.0,0.001,-1.0,-1.0
5860,2.7257228,-1.0,0.001,-1.0,-1.0
5861,1.8524796,-1.0,0.001,-1.0,-1.0
5862,2.8531518,-1.0,0.001,-1.0,-1.0
5863,1.9442751,-1.0,0.001,-1.0,-1.0
5864,1.6622143,-1.0,0.001,-1.0,-1.0
5865,3.1806817,-1.0,0.001,-1.0,-1.0
5866,3.884717,-1.0,0.001,-1.0,-1.0
5867,3.4025915,-1.0,0.001,-1.0,-1.0
5868,2.048379,-1.0,0.001,-1.0,-1.0
5869,4.7557383,-1.0,0.001,-1.0,-1.0
5870,1.544864,-1.0,0.001,-1.0,-1.0
5871,2.3212867,-1.0,0.001,-1.0,-1.0
5872,2.685468,-1.0,0.001,-1.0,-1.0
5873,1.7953033,-1.0,0.001,-1.0,-1.0
5874,3.744827,-1.0,0.001,-1.0,-1.0
5875,2.911167,-1.0,0.001,-1.0,-1.0
5876,2.8279195,-1.0,0.001,-1.0,-1.0
5877,3.7290432,-1.0,0.001,-1.0,-1.0
5878,3.0494356,-1.0,0.001,-1.0,-1.0
5879,1.1648017,-1.0,0.001,-1.0,-1.0
5880,2.7736292,-1.0,0.001,-1.0,-1.0
5881,1.695246,-1.0,0.001,-1.0,-1.0
5882,1.7732751,-1.0,0.001,-1.0,-1.0
5883,2.4069104,-1.0,0.001,-1.0,-1.0
5884,2.8781285,-1.0,0.001,-1.0,-1.0
5885,1.4103626,-1.0,0.001,-1.0,-1.0
5886,5.9230604,-1.0,0.001,-1.0,-1.0
5887,2.3562186,-1.0,0.001,-1.0,-1.0
5888,2.5587072,-1.0,0.001,-1.0,-1.0
5889,3.3300805,-1.0,0.001,-1.0,-1.0
5890,4.3213196,-1.0,0.001,-1.0,-1.0
5891,2.325984,-1.0,0.001,-1.0,-1.0
5892,2.1998732,-1.0,0.001,-1.0,-1.0
5893,3.0824268,-1.0,0.001,-1.0,-1.0
5894,1.9848762,-1.0,0.001,-1.0,-1.0
5895,2.4378998,-1.0,0.001,-1.0,-1.0
5896,5.2014074,-1.0,0.001,-1.0,-1.0
5897,3.1773953,-1.0,0.001,-1.0,-1.0
5898,4.706758,-1.0,0.001,-1.0,-1.0
5899,1.5200249,-1.0,0.001,-1.0,-1.0
5900,2.8535337,-1.0,0.001,-1.0,-1.0
5901,3.1335435,-1.0,0.001,-1.0,-1.0
5902,1.8258643,-1.0,0.001,-1.0,-1.0
5903,2.7863507,-1.0,0.001,-1.0,-1.0
5904,1.5356635,-1.0,0.001,-1.0,-1.0
5905,4.6323566,-1.0,0.001,-1.0,-1.0
5906,4.1645675,-1.0,0.001,-1.0,-1.0
5907,1.4920454,-1.0,0.001,-1.0,-1.0
5908,2.4174592,-1.0,0.001,-1.0,-1.0
5909,2.724403,-1.0,0.001,-1.0,-1.0
5910,3.0672758,-1.0,0.001,-1.0,-1.0
5911,4.4060287,-1.0,0.001,-1.0,-1.0
5912,2.7820303,-1.0,0.001,-1.0,-1.0
5913,5.7055187,-1.0,0.001,-1.0,-1.0
5914,1.8290977,-1.0,0.001,-1.0,-1.0
5915,2.6267636,-1.0,0.001,-1.0,-1.0
5916,2.409267,-1.0,0.001,-1.0,-1.0
5917,3.6995206,-1.0,0.001,-1.0,-1.0
5918,2.4515688,-1.0,0.001,-1.0,-1.0
5919,2.0577307,-1.0,0.001,-1.0,-1.0
5920,3.9497395,-1.0,0.001,-1.0,-1.0
5921,2.311196,-1.0,0.001,-1.0,-1.0
5922,1.8319179,-1.0,0.001,-1.0,-1.0
5923,2.4817019,-1.0,0.001,-1.0,-1.0
5924,2.9454224,-1.0,0.001,-1.0,-1.0
5925,3.1147962,-1.0,0.001,-1.0,-1.0
