,train_loss,val_loss,lr,mask_val_loss,regr_val_loss
2768,3.1988287,-1.0,0.001,-1.0,-1.0
2769,3.7751865,-1.0,0.001,-1.0,-1.0
2770,2.6875038,-1.0,0.001,-1.0,-1.0
2771,3.1174698,-1.0,0.001,-1.0,-1.0
2772,3.4999256,-1.0,0.001,-1.0,-1.0
2773,2.749814,-1.0,0.001,-1.0,-1.0
2774,3.5127912,-1.0,0.001,-1.0,-1.0
2775,3.619144,-1.0,0.001,-1.0,-1.0
2776,3.0724652,-1.0,0.001,-1.0,-1.0
2777,3.732601,-1.0,0.001,-1.0,-1.0
2778,3.0864348,-1.0,0.001,-1.0,-1.0
2779,2.4362822,-1.0,0.001,-1.0,-1.0
2780,3.1369057,-1.0,0.001,-1.0,-1.0
2781,2.9272265,-1.0,0.001,-1.0,-1.0
2782,2.8383868,-1.0,0.001,-1.0,-1.0
2783,7.2381635,-1.0,0.001,-1.0,-1.0
2784,3.843417,-1.0,0.001,-1.0,-1.0
2785,2.4364555,-1.0,0.001,-1.0,-1.0
2786,2.3984373,-1.0,0.001,-1.0,-1.0
2787,3.3089285,-1.0,0.001,-1.0,-1.0
2788,4.1741343,-1.0,0.001,-1.0,-1.0
2789,2.9129326,-1.0,0.001,-1.0,-1.0
2790,3.0937047,-1.0,0.001,-1.0,-1.0
2791,2.9760647,-1.0,0.001,-1.0,-1.0
2792,3.5219352,-1.0,0.001,-1.0,-1.0
2793,4.228558,32.61823,0.001,15.969347,0.33976692
2794,2.4002147,-1.0,0.001,-1.0,-1.0
2795,2.1839104,-1.0,0.001,-1.0,-1.0
2796,3.6420717,-1.0,0.001,-1.0,-1.0
2797,3.331711,-1.0,0.001,-1.0,-1.0
2798,4.067423,-1.0,0.001,-1.0,-1.0
2799,2.4032753,-1.0,0.001,-1.0,-1.0
2800,3.700505,-1.0,0.001,-1.0,-1.0
2801,2.3206286,-1.0,0.001,-1.0,-1.0
2802,2.2006235,-1.0,0.001,-1.0,-1.0
2803,2.655238,-1.0,0.001,-1.0,-1.0
2804,1.5946584,-1.0,0.001,-1.0,-1.0
2805,3.2653892,-1.0,0.001,-1.0,-1.0
2806,2.0035386,-1.0,0.001,-1.0,-1.0
2807,3.8399165,-1.0,0.001,-1.0,-1.0
2808,2.265791,-1.0,0.001,-1.0,-1.0
2809,2.7788985,-1.0,0.001,-1.0,-1.0
2810,2.1479828,-1.0,0.001,-1.0,-1.0
2811,3.5585203,-1.0,0.001,-1.0,-1.0
2812,3.5662575,-1.0,0.001,-1.0,-1.0
2813,2.3535988,-1.0,0.001,-1.0,-1.0
2814,3.6401546,-1.0,0.001,-1.0,-1.0
2815,4.3091397,-1.0,0.001,-1.0,-1.0
2816,4.3204136,-1.0,0.001,-1.0,-1.0
2817,5.453307,-1.0,0.001,-1.0,-1.0
2818,2.494607,-1.0,0.001,-1.0,-1.0
2819,3.1315646,-1.0,0.001,-1.0,-1.0
2820,2.67248,-1.0,0.001,-1.0,-1.0
2821,3.3429494,-1.0,0.001,-1.0,-1.0
2822,3.0302916,-1.0,0.001,-1.0,-1.0
2823,2.785482,-1.0,0.001,-1.0,-1.0
2824,2.3865457,-1.0,0.001,-1.0,-1.0
2825,2.9575107,-1.0,0.001,-1.0,-1.0
2826,5.2655535,-1.0,0.001,-1.0,-1.0
2827,4.131437,-1.0,0.001,-1.0,-1.0
2828,2.6951575,-1.0,0.001,-1.0,-1.0
2829,1.9021999,-1.0,0.001,-1.0,-1.0
2830,1.8510084,-1.0,0.001,-1.0,-1.0
2831,2.6823924,-1.0,0.001,-1.0,-1.0
2832,3.5829875,-1.0,0.001,-1.0,-1.0
2833,3.9007676,-1.0,0.001,-1.0,-1.0
2834,2.5377178,-1.0,0.001,-1.0,-1.0
2835,1.1217047,-1.0,0.001,-1.0,-1.0
2836,2.8572369,-1.0,0.001,-1.0,-1.0
2837,4.135313,-1.0,0.001,-1.0,-1.0
2838,1.939202,-1.0,0.001,-1.0,-1.0
2839,3.7722015,-1.0,0.001,-1.0,-1.0
2840,2.1743724,-1.0,0.001,-1.0,-1.0
2841,2.0775733,-1.0,0.001,-1.0,-1.0
2842,2.3067486,-1.0,0.001,-1.0,-1.0
2843,2.107346,-1.0,0.001,-1.0,-1.0
2844,2.8414648,-1.0,0.001,-1.0,-1.0
2845,3.7087226,-1.0,0.001,-1.0,-1.0
2846,2.6523466,-1.0,0.001,-1.0,-1.0
2847,4.6221085,-1.0,0.001,-1.0,-1.0
2848,2.485055,-1.0,0.001,-1.0,-1.0
2849,1.8191636,-1.0,0.001,-1.0,-1.0
2850,2.6182034,-1.0,0.001,-1.0,-1.0
2851,3.0605164,-1.0,0.001,-1.0,-1.0
2852,3.2680936,-1.0,0.001,-1.0,-1.0
2853,3.0109813,-1.0,0.001,-1.0,-1.0
2854,3.9573095,-1.0,0.001,-1.0,-1.0
2855,1.8366265,-1.0,0.001,-1.0,-1.0
2856,1.9977481,-1.0,0.001,-1.0,-1.0
2857,3.9522061,-1.0,0.001,-1.0,-1.0
2858,6.0710316,-1.0,0.001,-1.0,-1.0
2859,2.4150965,-1.0,0.001,-1.0,-1.0
2860,4.0422745,-1.0,0.001,-1.0,-1.0
2861,3.6223595,-1.0,0.001,-1.0,-1.0
2862,2.3643765,-1.0,0.001,-1.0,-1.0
2863,2.3531861,-1.0,0.001,-1.0,-1.0
2864,5.7589016,-1.0,0.001,-1.0,-1.0
2865,1.500892,-1.0,0.001,-1.0,-1.0
2866,2.462855,-1.0,0.001,-1.0,-1.0
2867,2.3462455,-1.0,0.001,-1.0,-1.0
2868,2.734975,-1.0,0.001,-1.0,-1.0
2869,2.431563,-1.0,0.001,-1.0,-1.0
2870,3.186791,-1.0,0.001,-1.0,-1.0
2871,3.2047548,-1.0,0.001,-1.0,-1.0
2872,2.3889613,-1.0,0.001,-1.0,-1.0
2873,2.904935,-1.0,0.001,-1.0,-1.0
2874,5.2803793,-1.0,0.001,-1.0,-1.0
2875,2.8688612,-1.0,0.001,-1.0,-1.0
2876,2.5101385,-1.0,0.001,-1.0,-1.0
2877,1.830745,-1.0,0.001,-1.0,-1.0
2878,3.3380206,-1.0,0.001,-1.0,-1.0
2879,4.1890864,-1.0,0.001,-1.0,-1.0
2880,2.2090218,-1.0,0.001,-1.0,-1.0
2881,2.450722,-1.0,0.001,-1.0,-1.0
2882,2.2929385,-1.0,0.001,-1.0,-1.0
2883,2.9184582,-1.0,0.001,-1.0,-1.0
2884,1.5007889,-1.0,0.001,-1.0,-1.0
2885,2.707851,-1.0,0.001,-1.0,-1.0
2886,3.2785854,-1.0,0.001,-1.0,-1.0
2887,5.683519,-1.0,0.001,-1.0,-1.0
2888,4.439381,-1.0,0.001,-1.0,-1.0
2889,3.6276984,-1.0,0.001,-1.0,-1.0
2890,3.1234941,-1.0,0.001,-1.0,-1.0
2891,1.6282928,-1.0,0.001,-1.0,-1.0
2892,1.7481414,-1.0,0.001,-1.0,-1.0
2893,6.0885763,-1.0,0.001,-1.0,-1.0
2894,3.2106566,-1.0,0.001,-1.0,-1.0
2895,3.6091309,-1.0,0.001,-1.0,-1.0
2896,5.1724973,-1.0,0.001,-1.0,-1.0
2897,3.9897175,-1.0,0.001,-1.0,-1.0
2898,2.3475266,-1.0,0.001,-1.0,-1.0
2899,1.9343574,-1.0,0.001,-1.0,-1.0
2900,2.8435187,-1.0,0.001,-1.0,-1.0
2901,3.7888181,-1.0,0.001,-1.0,-1.0
2902,4.197785,-1.0,0.001,-1.0,-1.0
2903,2.56548,-1.0,0.001,-1.0,-1.0
2904,4.9341607,-1.0,0.001,-1.0,-1.0
2905,3.8026896,-1.0,0.001,-1.0,-1.0
2906,3.8132093,-1.0,0.001,-1.0,-1.0
2907,2.5574036,-1.0,0.001,-1.0,-1.0
2908,3.7703602,-1.0,0.001,-1.0,-1.0
2909,3.2453785,-1.0,0.001,-1.0,-1.0
2910,1.8312945,-1.0,0.001,-1.0,-1.0
2911,3.9677114,-1.0,0.001,-1.0,-1.0
2912,3.203474,-1.0,0.001,-1.0,-1.0
2913,2.8504877,-1.0,0.001,-1.0,-1.0
2914,6.8455186,-1.0,0.001,-1.0,-1.0
2915,3.0902545,-1.0,0.001,-1.0,-1.0
2916,4.378234,-1.0,0.001,-1.0,-1.0
2917,3.919828,-1.0,0.001,-1.0,-1.0
2918,4.1390495,-1.0,0.001,-1.0,-1.0
2919,1.8025208,-1.0,0.001,-1.0,-1.0
2920,3.0934687,-1.0,0.001,-1.0,-1.0
2921,3.732227,-1.0,0.001,-1.0,-1.0
2922,2.5966969,-1.0,0.001,-1.0,-1.0
2923,3.555973,-1.0,0.001,-1.0,-1.0
2924,1.4522359,-1.0,0.001,-1.0,-1.0
2925,1.8655515,-1.0,0.001,-1.0,-1.0
2926,2.7268138,-1.0,0.001,-1.0,-1.0
2927,2.0911202,-1.0,0.001,-1.0,-1.0
2928,3.3657703,-1.0,0.001,-1.0,-1.0
2929,3.1862283,-1.0,0.001,-1.0,-1.0
2930,4.590724,-1.0,0.001,-1.0,-1.0
2931,5.1731577,-1.0,0.001,-1.0,-1.0
2932,4.2708254,-1.0,0.001,-1.0,-1.0
2933,3.4930696,-1.0,0.001,-1.0,-1.0
2934,4.2941628,-1.0,0.001,-1.0,-1.0
2935,3.8050406,-1.0,0.001,-1.0,-1.0
2936,2.307395,-1.0,0.001,-1.0,-1.0
2937,3.2261386,-1.0,0.001,-1.0,-1.0
2938,2.6559405,-1.0,0.001,-1.0,-1.0
2939,3.024798,-1.0,0.001,-1.0,-1.0
2940,3.1936562,-1.0,0.001,-1.0,-1.0
2941,2.6759357,-1.0,0.001,-1.0,-1.0
2942,3.5378325,-1.0,0.001,-1.0,-1.0
2943,1.9779654,-1.0,0.001,-1.0,-1.0
2944,2.9209845,-1.0,0.001,-1.0,-1.0
2945,2.469741,-1.0,0.001,-1.0,-1.0
2946,1.63726,-1.0,0.001,-1.0,-1.0
2947,3.4394429,-1.0,0.001,-1.0,-1.0
2948,2.4132636,-1.0,0.001,-1.0,-1.0
2949,2.7026558,-1.0,0.001,-1.0,-1.0
2950,1.6791574,-1.0,0.001,-1.0,-1.0
2951,1.7480725,-1.0,0.001,-1.0,-1.0
2952,3.0791373,-1.0,0.001,-1.0,-1.0
2953,2.4681134,-1.0,0.001,-1.0,-1.0
2954,2.9496224,-1.0,0.001,-1.0,-1.0
2955,3.1844542,-1.0,0.001,-1.0,-1.0
2956,2.6787198,-1.0,0.001,-1.0,-1.0
2957,2.900426,-1.0,0.001,-1.0,-1.0
2958,2.3511922,-1.0,0.001,-1.0,-1.0
2959,3.7299075,-1.0,0.001,-1.0,-1.0
2960,2.021391,-1.0,0.001,-1.0,-1.0
2961,2.3469167,-1.0,0.001,-1.0,-1.0
2962,2.8898,-1.0,0.001,-1.0,-1.0
2963,5.0562387,-1.0,0.001,-1.0,-1.0
2964,4.826463,-1.0,0.001,-1.0,-1.0
2965,3.0727894,-1.0,0.001,-1.0,-1.0
2966,1.9312458,-1.0,0.001,-1.0,-1.0
2967,2.789518,-1.0,0.001,-1.0,-1.0
2968,4.1965084,-1.0,0.001,-1.0,-1.0
2969,1.354996,-1.0,0.001,-1.0,-1.0
2970,1.0154299,-1.0,0.001,-1.0,-1.0
2971,3.3246462,-1.0,0.001,-1.0,-1.0
2972,5.150262,-1.0,0.001,-1.0,-1.0
2973,4.076109,-1.0,0.001,-1.0,-1.0
2974,3.2435808,-1.0,0.001,-1.0,-1.0
2975,3.1604867,-1.0,0.001,-1.0,-1.0
2976,2.8954465,-1.0,0.001,-1.0,-1.0
2977,6.161448,-1.0,0.001,-1.0,-1.0
2978,3.3361409,-1.0,0.001,-1.0,-1.0
2979,3.539597,-1.0,0.001,-1.0,-1.0
2980,1.894824,-1.0,0.001,-1.0,-1.0
2981,3.913858,-1.0,0.001,-1.0,-1.0
2982,2.4548554,-1.0,0.001,-1.0,-1.0
2983,2.242704,-1.0,0.001,-1.0,-1.0
2984,3.393001,-1.0,0.001,-1.0,-1.0
2985,3.3707368,-1.0,0.001,-1.0,-1.0
2986,4.3197565,-1.0,0.001,-1.0,-1.0
2987,3.1515977,-1.0,0.001,-1.0,-1.0
2988,4.7059083,-1.0,0.001,-1.0,-1.0
2989,3.853583,-1.0,0.001,-1.0,-1.0
2990,5.029381,-1.0,0.001,-1.0,-1.0
2991,2.9674978,-1.0,0.001,-1.0,-1.0
2992,4.7894707,-1.0,0.001,-1.0,-1.0
2993,2.5405555,-1.0,0.001,-1.0,-1.0
2994,2.6003528,-1.0,0.001,-1.0,-1.0
2995,4.6554065,-1.0,0.001,-1.0,-1.0
2996,4.5997534,-1.0,0.001,-1.0,-1.0
2997,2.8110847,-1.0,0.001,-1.0,-1.0
2998,2.838105,-1.0,0.001,-1.0,-1.0
2999,3.6372795,-1.0,0.001,-1.0,-1.0
3000,2.4455261,-1.0,0.001,-1.0,-1.0
3001,2.4649727,-1.0,0.001,-1.0,-1.0
3002,4.9692383,-1.0,0.001,-1.0,-1.0
3003,2.0782523,-1.0,0.001,-1.0,-1.0
3004,3.1442134,-1.0,0.001,-1.0,-1.0
3005,3.7221923,-1.0,0.001,-1.0,-1.0
3006,2.9952674,-1.0,0.001,-1.0,-1.0
3007,2.3565364,-1.0,0.001,-1.0,-1.0
3008,4.1577883,-1.0,0.001,-1.0,-1.0
3009,3.721118,-1.0,0.001,-1.0,-1.0
3010,2.2388382,-1.0,0.001,-1.0,-1.0
3011,3.7352338,-1.0,0.001,-1.0,-1.0
3012,2.4775593,-1.0,0.001,-1.0,-1.0
3013,3.6732464,-1.0,0.001,-1.0,-1.0
3014,5.2162485,-1.0,0.001,-1.0,-1.0
3015,2.137807,-1.0,0.001,-1.0,-1.0
3016,3.6618145,-1.0,0.001,-1.0,-1.0
3017,3.014124,-1.0,0.001,-1.0,-1.0
3018,2.9188209,-1.0,0.001,-1.0,-1.0
3019,2.5463827,-1.0,0.001,-1.0,-1.0
3020,3.9895523,-1.0,0.001,-1.0,-1.0
3021,3.4516287,-1.0,0.001,-1.0,-1.0
3022,1.9531766,-1.0,0.001,-1.0,-1.0
3023,3.5373564,-1.0,0.001,-1.0,-1.0
3024,1.6263533,-1.0,0.001,-1.0,-1.0
3025,1.6937809,-1.0,0.001,-1.0,-1.0
3026,2.9940593,-1.0,0.001,-1.0,-1.0
3027,3.524942,-1.0,0.001,-1.0,-1.0
3028,3.5433195,-1.0,0.001,-1.0,-1.0
3029,3.4556403,-1.0,0.001,-1.0,-1.0
3030,5.1459174,-1.0,0.001,-1.0,-1.0
3031,2.4545863,-1.0,0.001,-1.0,-1.0
3032,3.6869147,-1.0,0.001,-1.0,-1.0
3033,3.2106295,-1.0,0.001,-1.0,-1.0
3034,2.772032,-1.0,0.001,-1.0,-1.0
3035,2.1801298,-1.0,0.001,-1.0,-1.0
3036,3.3190322,-1.0,0.001,-1.0,-1.0
3037,3.780092,-1.0,0.001,-1.0,-1.0
3038,2.2228918,-1.0,0.001,-1.0,-1.0
3039,2.9831433,-1.0,0.001,-1.0,-1.0
3040,4.2705398,-1.0,0.001,-1.0,-1.0
3041,2.896306,-1.0,0.001,-1.0,-1.0
3042,2.3679478,-1.0,0.001,-1.0,-1.0
3043,2.1574197,-1.0,0.001,-1.0,-1.0
3044,4.135689,-1.0,0.001,-1.0,-1.0
3045,2.7509027,-1.0,0.001,-1.0,-1.0
3046,1.6655875,-1.0,0.001,-1.0,-1.0
3047,3.1056883,-1.0,0.001,-1.0,-1.0
3048,2.1676075,-1.0,0.001,-1.0,-1.0
3049,1.8986926,-1.0,0.001,-1.0,-1.0
3050,4.204813,-1.0,0.001,-1.0,-1.0
3051,2.1279912,-1.0,0.001,-1.0,-1.0
3052,4.735799,-1.0,0.001,-1.0,-1.0
3053,2.6046605,-1.0,0.001,-1.0,-1.0
3054,2.9530325,-1.0,0.001,-1.0,-1.0
3055,2.6746037,-1.0,0.001,-1.0,-1.0
3056,2.332335,-1.0,0.001,-1.0,-1.0
3057,1.8514528,-1.0,0.001,-1.0,-1.0
3058,2.959944,-1.0,0.001,-1.0,-1.0
3059,2.980987,-1.0,0.001,-1.0,-1.0
3060,1.9714141,-1.0,0.001,-1.0,-1.0
3061,3.3659961,-1.0,0.001,-1.0,-1.0
3062,4.1053967,-1.0,0.001,-1.0,-1.0
3063,2.7194312,-1.0,0.001,-1.0,-1.0
3064,7.5214825,-1.0,0.001,-1.0,-1.0
3065,2.3420837,-1.0,0.001,-1.0,-1.0
3066,1.8749355,-1.0,0.001,-1.0,-1.0
3067,1.5863894,-1.0,0.001,-1.0,-1.0
3068,2.7968311,-1.0,0.001,-1.0,-1.0
3069,3.3637419,-1.0,0.001,-1.0,-1.0
3070,5.659554,-1.0,0.001,-1.0,-1.0
3071,2.7005374,-1.0,0.001,-1.0,-1.0
3072,4.8021917,-1.0,0.001,-1.0,-1.0
3073,4.7043853,-1.0,0.001,-1.0,-1.0
3074,5.2081375,-1.0,0.001,-1.0,-1.0
3075,4.109449,-1.0,0.001,-1.0,-1.0
3076,2.360675,-1.0,0.001,-1.0,-1.0
3077,2.5547476,-1.0,0.001,-1.0,-1.0
3078,2.285176,-1.0,0.001,-1.0,-1.0
3079,3.3748505,-1.0,0.001,-1.0,-1.0
3080,2.1739182,-1.0,0.001,-1.0,-1.0
3081,1.6757133,-1.0,0.001,-1.0,-1.0
3082,3.1029115,-1.0,0.001,-1.0,-1.0
3083,3.0072098,-1.0,0.001,-1.0,-1.0
3084,1.7024267,-1.0,0.001,-1.0,-1.0
3085,2.5506673,-1.0,0.001,-1.0,-1.0
3086,3.1415327,-1.0,0.001,-1.0,-1.0
3087,2.72273,-1.0,0.001,-1.0,-1.0
3088,2.8862543,-1.0,0.001,-1.0,-1.0
3089,3.3221831,-1.0,0.001,-1.0,-1.0
3090,6.968996,-1.0,0.001,-1.0,-1.0
3091,3.6355429,-1.0,0.001,-1.0,-1.0
3092,4.4314623,-1.0,0.001,-1.0,-1.0
3093,5.5089455,-1.0,0.001,-1.0,-1.0
3094,5.0677266,-1.0,0.001,-1.0,-1.0
3095,4.609987,-1.0,0.001,-1.0,-1.0
3096,2.2447357,-1.0,0.001,-1.0,-1.0
3097,3.566217,-1.0,0.001,-1.0,-1.0
3098,2.9627645,-1.0,0.001,-1.0,-1.0
3099,2.9898045,-1.0,0.001,-1.0,-1.0
3100,2.7643032,-1.0,0.001,-1.0,-1.0
3101,5.1375585,-1.0,0.001,-1.0,-1.0
3102,2.0006938,-1.0,0.001,-1.0,-1.0
3103,3.6405694,-1.0,0.001,-1.0,-1.0
3104,2.9252987,-1.0,0.001,-1.0,-1.0
3105,4.9728055,-1.0,0.001,-1.0,-1.0
3106,5.1959352,-1.0,0.001,-1.0,-1.0
3107,3.9203987,-1.0,0.001,-1.0,-1.0
3108,2.4332871,-1.0,0.001,-1.0,-1.0
3109,2.365442,-1.0,0.001,-1.0,-1.0
3110,1.7320116,-1.0,0.001,-1.0,-1.0
3111,3.5987306,-1.0,0.001,-1.0,-1.0
3112,3.5660965,-1.0,0.001,-1.0,-1.0
3113,3.4991477,-1.0,0.001,-1.0,-1.0
3114,4.0714335,-1.0,0.001,-1.0,-1.0
3115,3.5729036,-1.0,0.001,-1.0,-1.0
3116,2.49614,-1.0,0.001,-1.0,-1.0
3117,1.741093,-1.0,0.001,-1.0,-1.0
3118,3.2354078,-1.0,0.001,-1.0,-1.0
3119,2.0293486,-1.0,0.001,-1.0,-1.0
3120,3.2513082,-1.0,0.001,-1.0,-1.0
3121,3.525855,-1.0,0.001,-1.0,-1.0
3122,2.7114873,-1.0,0.001,-1.0,-1.0
3123,1.4998295,-1.0,0.001,-1.0,-1.0
3124,3.891976,-1.0,0.001,-1.0,-1.0
3125,2.8403702,-1.0,0.001,-1.0,-1.0
3126,5.0847354,-1.0,0.001,-1.0,-1.0
3127,2.9907427,-1.0,0.001,-1.0,-1.0
3128,3.638689,-1.0,0.001,-1.0,-1.0
3129,4.5738096,-1.0,0.001,-1.0,-1.0
3130,2.2730615,-1.0,0.001,-1.0,-1.0
3131,3.8399267,-1.0,0.001,-1.0,-1.0
3132,2.7120256,-1.0,0.001,-1.0,-1.0
3133,2.5286899,-1.0,0.001,-1.0,-1.0
3134,3.9678302,-1.0,0.001,-1.0,-1.0
3135,2.6984556,-1.0,0.001,-1.0,-1.0
3136,2.9830203,-1.0,0.001,-1.0,-1.0
3137,5.1941886,-1.0,0.001,-1.0,-1.0
3138,2.2678437,-1.0,0.001,-1.0,-1.0
3139,2.3569322,-1.0,0.001,-1.0,-1.0
3140,4.191662,-1.0,0.001,-1.0,-1.0
3141,4.1524553,-1.0,0.001,-1.0,-1.0
3142,2.011028,-1.0,0.001,-1.0,-1.0
3143,1.8492618,-1.0,0.001,-1.0,-1.0
3144,2.3367088,-1.0,0.001,-1.0,-1.0
3145,2.1829536,-1.0,0.001,-1.0,-1.0
3146,2.1570797,-1.0,0.001,-1.0,-1.0
3147,3.430024,-1.0,0.001,-1.0,-1.0
3148,2.640195,-1.0,0.001,-1.0,-1.0
3149,2.7632327,-1.0,0.001,-1.0,-1.0
3150,3.8521256,-1.0,0.001,-1.0,-1.0
3151,2.5615964,-1.0,0.001,-1.0,-1.0
3152,2.8318603,-1.0,0.001,-1.0,-1.0
3153,2.0764592,-1.0,0.001,-1.0,-1.0
3154,3.5319905,-1.0,0.001,-1.0,-1.0
3155,4.434293,-1.0,0.001,-1.0,-1.0
3156,2.0845323,-1.0,0.001,-1.0,-1.0
3157,1.1311394,-1.0,0.001,-1.0,-1.0
3158,2.2936902,-1.0,0.001,-1.0,-1.0
3159,3.523581,-1.0,0.001,-1.0,-1.0
3160,3.1958244,-1.0,0.001,-1.0,-1.0
3161,5.9010353,-1.0,0.001,-1.0,-1.0
3162,3.2623062,-1.0,0.001,-1.0,-1.0
3163,3.9508648,-1.0,0.001,-1.0,-1.0
3164,3.0296178,-1.0,0.001,-1.0,-1.0
3165,2.5139253,-1.0,0.001,-1.0,-1.0
3166,4.383442,-1.0,0.001,-1.0,-1.0
3167,2.5891404,-1.0,0.001,-1.0,-1.0
3168,4.512364,-1.0,0.001,-1.0,-1.0
3169,5.024174,-1.0,0.001,-1.0,-1.0
3170,3.8716958,-1.0,0.001,-1.0,-1.0
3171,2.567815,-1.0,0.001,-1.0,-1.0
3172,2.5981405,-1.0,0.001,-1.0,-1.0
3173,3.3264112,-1.0,0.001,-1.0,-1.0
3174,1.9116173,-1.0,0.001,-1.0,-1.0
3175,3.004898,-1.0,0.001,-1.0,-1.0
3176,2.4614959,-1.0,0.001,-1.0,-1.0
3177,4.5812416,-1.0,0.001,-1.0,-1.0
3178,3.774207,-1.0,0.001,-1.0,-1.0
3179,2.0273328,-1.0,0.001,-1.0,-1.0
3180,4.2254686,-1.0,0.001,-1.0,-1.0
3181,4.4231033,-1.0,0.001,-1.0,-1.0
3182,1.9502676,-1.0,0.001,-1.0,-1.0
3183,5.375469,-1.0,0.001,-1.0,-1.0
3184,2.8299243,-1.0,0.001,-1.0,-1.0
3185,2.3890812,-1.0,0.001,-1.0,-1.0
3186,3.593336,-1.0,0.001,-1.0,-1.0
3187,1.8219191,-1.0,0.001,-1.0,-1.0
3188,2.9321141,-1.0,0.001,-1.0,-1.0
3189,3.6787186,-1.0,0.001,-1.0,-1.0
3190,3.1118438,-1.0,0.001,-1.0,-1.0
3191,4.3350735,-1.0,0.001,-1.0,-1.0
3192,3.5370631,-1.0,0.001,-1.0,-1.0
3193,3.3990576,-1.0,0.001,-1.0,-1.0
3194,2.3481064,-1.0,0.001,-1.0,-1.0
3195,3.8513062,-1.0,0.001,-1.0,-1.0
3196,2.3512247,-1.0,0.001,-1.0,-1.0
3197,2.2855585,-1.0,0.001,-1.0,-1.0
3198,1.3249243,-1.0,0.001,-1.0,-1.0
3199,3.3018854,-1.0,0.001,-1.0,-1.0
3200,1.5350288,-1.0,0.001,-1.0,-1.0
3201,1.9702429,-1.0,0.001,-1.0,-1.0
3202,1.3317344,-1.0,0.001,-1.0,-1.0
3203,3.4822023,-1.0,0.001,-1.0,-1.0
3204,2.1149514,-1.0,0.001,-1.0,-1.0
3205,3.9042952,-1.0,0.001,-1.0,-1.0
3206,3.0900035,-1.0,0.001,-1.0,-1.0
3207,2.0858996,-1.0,0.001,-1.0,-1.0
3208,1.2785995,-1.0,0.001,-1.0,-1.0
3209,3.3857412,-1.0,0.001,-1.0,-1.0
3210,3.2680695,-1.0,0.001,-1.0,-1.0
3211,3.3286064,-1.0,0.001,-1.0,-1.0
3212,2.8335383,-1.0,0.001,-1.0,-1.0
3213,5.2112246,-1.0,0.001,-1.0,-1.0
3214,2.6436698,-1.0,0.001,-1.0,-1.0
3215,5.1279936,-1.0,0.001,-1.0,-1.0
3216,3.184701,-1.0,0.001,-1.0,-1.0
3217,2.651394,-1.0,0.001,-1.0,-1.0
3218,4.2542186,-1.0,0.001,-1.0,-1.0
3219,3.437082,-1.0,0.001,-1.0,-1.0
3220,3.8834,-1.0,0.001,-1.0,-1.0
3221,2.750842,-1.0,0.001,-1.0,-1.0
3222,3.0603395,-1.0,0.001,-1.0,-1.0
3223,2.4489524,-1.0,0.001,-1.0,-1.0
3224,1.7715559,-1.0,0.001,-1.0,-1.0
3225,2.7271063,-1.0,0.001,-1.0,-1.0
3226,3.224372,-1.0,0.001,-1.0,-1.0
3227,1.7075915,-1.0,0.001,-1.0,-1.0
3228,2.2484338,-1.0,0.001,-1.0,-1.0
3229,1.9520884,-1.0,0.001,-1.0,-1.0
3230,2.6720626,-1.0,0.001,-1.0,-1.0
3231,3.5821738,-1.0,0.001,-1.0,-1.0
3232,5.117978,-1.0,0.001,-1.0,-1.0
3233,3.3589587,-1.0,0.001,-1.0,-1.0
3234,2.1450176,-1.0,0.001,-1.0,-1.0
3235,1.752827,-1.0,0.001,-1.0,-1.0
3236,3.2806082,-1.0,0.001,-1.0,-1.0
3237,2.147751,-1.0,0.001,-1.0,-1.0
3238,1.487327,-1.0,0.001,-1.0,-1.0
3239,2.9673944,-1.0,0.001,-1.0,-1.0
3240,3.2430112,-1.0,0.001,-1.0,-1.0
3241,2.979116,-1.0,0.001,-1.0,-1.0
3242,4.2584095,-1.0,0.001,-1.0,-1.0
3243,3.457003,-1.0,0.001,-1.0,-1.0
3244,3.7584918,-1.0,0.001,-1.0,-1.0
3245,3.3558307,-1.0,0.001,-1.0,-1.0
3246,1.7706015,-1.0,0.001,-1.0,-1.0
3247,3.3759027,-1.0,0.001,-1.0,-1.0
3248,2.4874487,-1.0,0.001,-1.0,-1.0
3249,3.447638,-1.0,0.001,-1.0,-1.0
3250,2.2958622,-1.0,0.001,-1.0,-1.0
3251,2.421182,-1.0,0.001,-1.0,-1.0
3252,2.5432222,-1.0,0.001,-1.0,-1.0
3253,2.4832363,-1.0,0.001,-1.0,-1.0
3254,1.7824535,-1.0,0.001,-1.0,-1.0
3255,2.7377996,-1.0,0.001,-1.0,-1.0
3256,4.2831497,-1.0,0.001,-1.0,-1.0
3257,3.1585062,-1.0,0.001,-1.0,-1.0
3258,3.376849,-1.0,0.001,-1.0,-1.0
3259,1.7954311,-1.0,0.001,-1.0,-1.0
3260,3.2155824,-1.0,0.001,-1.0,-1.0
3261,3.0107665,-1.0,0.001,-1.0,-1.0
3262,2.6074178,-1.0,0.001,-1.0,-1.0
3263,2.9005463,-1.0,0.001,-1.0,-1.0
3264,2.1393123,-1.0,0.001,-1.0,-1.0
3265,3.4429927,-1.0,0.001,-1.0,-1.0
3266,1.7512408,-1.0,0.001,-1.0,-1.0
3267,2.206106,-1.0,0.001,-1.0,-1.0
3268,3.987562,-1.0,0.001,-1.0,-1.0
3269,2.7200541,-1.0,0.001,-1.0,-1.0
3270,3.6577556,-1.0,0.001,-1.0,-1.0
