train_loss,val_loss,lr,mask_val_loss,regr_val_loss
7.617534,-1.0,0.001,-1.0,-1.0
9.412785,-1.0,0.001,-1.0,-1.0
8.4826565,-1.0,0.001,-1.0,-1.0
9.380775,-1.0,0.001,-1.0,-1.0
8.2634945,-1.0,0.001,-1.0,-1.0
8.109539,-1.0,0.001,-1.0,-1.0
9.192366,-1.0,0.001,-1.0,-1.0
6.6344852,-1.0,0.001,-1.0,-1.0
9.793821,-1.0,0.001,-1.0,-1.0
10.280032,-1.0,0.001,-1.0,-1.0
7.768794,-1.0,0.001,-1.0,-1.0
6.131135,-1.0,0.001,-1.0,-1.0
8.087713,-1.0,0.001,-1.0,-1.0
8.049309,-1.0,0.001,-1.0,-1.0
6.485858,-1.0,0.001,-1.0,-1.0
9.674084,-1.0,0.001,-1.0,-1.0
8.095819,-1.0,0.001,-1.0,-1.0
11.024186,-1.0,0.001,-1.0,-1.0
6.9144616,-1.0,0.001,-1.0,-1.0
7.8142953,-1.0,0.001,-1.0,-1.0
9.385976,-1.0,0.001,-1.0,-1.0
8.266393,-1.0,0.001,-1.0,-1.0
8.812494,-1.0,0.001,-1.0,-1.0
6.853447,-1.0,0.001,-1.0,-1.0
6.3982553,-1.0,0.001,-1.0,-1.0
7.728659,-1.0,0.001,-1.0,-1.0
7.1469407,-1.0,0.001,-1.0,-1.0
6.854273,-1.0,0.001,-1.0,-1.0
7.942522,-1.0,0.001,-1.0,-1.0
8.022741,-1.0,0.001,-1.0,-1.0
8.545717,-1.0,0.001,-1.0,-1.0
7.5051775,-1.0,0.001,-1.0,-1.0
5.858513,-1.0,0.001,-1.0,-1.0
6.934425,-1.0,0.001,-1.0,-1.0
11.334622,-1.0,0.001,-1.0,-1.0
8.114893,-1.0,0.001,-1.0,-1.0
9.178866,-1.0,0.001,-1.0,-1.0
7.3215404,-1.0,0.001,-1.0,-1.0
8.988195,-1.0,0.001,-1.0,-1.0
7.649732,-1.0,0.001,-1.0,-1.0
8.064857,-1.0,0.001,-1.0,-1.0
8.001656,-1.0,0.001,-1.0,-1.0
8.687929,-1.0,0.001,-1.0,-1.0
10.344249,-1.0,0.001,-1.0,-1.0
7.423518,-1.0,0.001,-1.0,-1.0
7.4270325,-1.0,0.001,-1.0,-1.0
8.727006,-1.0,0.001,-1.0,-1.0
6.3197045,-1.0,0.001,-1.0,-1.0
7.765207,-1.0,0.001,-1.0,-1.0
9.775058,-1.0,0.001,-1.0,-1.0
9.111721,-1.0,0.001,-1.0,-1.0
8.492016,-1.0,0.001,-1.0,-1.0
10.588518,-1.0,0.001,-1.0,-1.0
8.868247,-1.0,0.001,-1.0,-1.0
6.9245872,-1.0,0.001,-1.0,-1.0
7.781265,-1.0,0.001,-1.0,-1.0
6.3306875,-1.0,0.001,-1.0,-1.0
7.5717115,-1.0,0.001,-1.0,-1.0
6.631145,-1.0,0.001,-1.0,-1.0
9.227141,-1.0,0.001,-1.0,-1.0
8.580624,-1.0,0.001,-1.0,-1.0
7.4402637,-1.0,0.001,-1.0,-1.0
5.7737813,-1.0,0.001,-1.0,-1.0
5.6036096,-1.0,0.001,-1.0,-1.0
6.454978,-1.0,0.001,-1.0,-1.0
6.838685,-1.0,0.001,-1.0,-1.0
7.1103244,-1.0,0.001,-1.0,-1.0
8.279405,-1.0,0.001,-1.0,-1.0
6.808626,-1.0,0.001,-1.0,-1.0
5.3075194,-1.0,0.001,-1.0,-1.0
7.9397197,-1.0,0.001,-1.0,-1.0
7.7274246,-1.0,0.001,-1.0,-1.0
7.0470476,-1.0,0.001,-1.0,-1.0
7.135283,-1.0,0.001,-1.0,-1.0
7.4011626,-1.0,0.001,-1.0,-1.0
5.7322216,-1.0,0.001,-1.0,-1.0
6.527522,-1.0,0.001,-1.0,-1.0
7.487011,-1.0,0.001,-1.0,-1.0
5.340024,-1.0,0.001,-1.0,-1.0
6.3730273,-1.0,0.001,-1.0,-1.0
7.7062187,-1.0,0.001,-1.0,-1.0
6.84224,-1.0,0.001,-1.0,-1.0
7.034571,-1.0,0.001,-1.0,-1.0
4.7395067,-1.0,0.001,-1.0,-1.0
7.0281835,-1.0,0.001,-1.0,-1.0
6.740234,-1.0,0.001,-1.0,-1.0
6.3626175,-1.0,0.001,-1.0,-1.0
5.420807,-1.0,0.001,-1.0,-1.0
6.595988,-1.0,0.001,-1.0,-1.0
8.798428,-1.0,0.001,-1.0,-1.0
9.603073,-1.0,0.001,-1.0,-1.0
7.3558884,-1.0,0.001,-1.0,-1.0
7.255211,-1.0,0.001,-1.0,-1.0
6.1691885,-1.0,0.001,-1.0,-1.0
6.340017,-1.0,0.001,-1.0,-1.0
7.2696533,-1.0,0.001,-1.0,-1.0
8.412984,-1.0,0.001,-1.0,-1.0
6.414524,-1.0,0.001,-1.0,-1.0
5.0761085,-1.0,0.001,-1.0,-1.0
5.458025,-1.0,0.001,-1.0,-1.0
8.930125,-1.0,0.001,-1.0,-1.0
6.4679055,-1.0,0.001,-1.0,-1.0
7.759161,-1.0,0.001,-1.0,-1.0
6.067851,-1.0,0.001,-1.0,-1.0
5.080389,-1.0,0.001,-1.0,-1.0
6.9989204,-1.0,0.001,-1.0,-1.0
5.928198,-1.0,0.001,-1.0,-1.0
6.834139,-1.0,0.001,-1.0,-1.0
6.804089,-1.0,0.001,-1.0,-1.0
6.6419234,-1.0,0.001,-1.0,-1.0
5.807843,-1.0,0.001,-1.0,-1.0
6.722905,-1.0,0.001,-1.0,-1.0
6.7595186,-1.0,0.001,-1.0,-1.0
8.449164,-1.0,0.001,-1.0,-1.0
7.8809695,-1.0,0.001,-1.0,-1.0
6.311408,-1.0,0.001,-1.0,-1.0
5.8210855,-1.0,0.001,-1.0,-1.0
6.4429464,-1.0,0.001,-1.0,-1.0
5.8905773,-1.0,0.001,-1.0,-1.0
5.6536336,-1.0,0.001,-1.0,-1.0
4.030327,-1.0,0.001,-1.0,-1.0
7.7471776,-1.0,0.001,-1.0,-1.0
5.434151,-1.0,0.001,-1.0,-1.0
4.7610946,-1.0,0.001,-1.0,-1.0
5.812105,-1.0,0.001,-1.0,-1.0
5.078648,-1.0,0.001,-1.0,-1.0
4.3301897,-1.0,0.001,-1.0,-1.0
5.525219,-1.0,0.001,-1.0,-1.0
5.944285,-1.0,0.001,-1.0,-1.0
5.1650352,-1.0,0.001,-1.0,-1.0
8.010833,-1.0,0.001,-1.0,-1.0
4.8069143,-1.0,0.001,-1.0,-1.0
4.713329,-1.0,0.001,-1.0,-1.0
8.999166,-1.0,0.001,-1.0,-1.0
5.590752,-1.0,0.001,-1.0,-1.0
5.4823546,-1.0,0.001,-1.0,-1.0
4.924474,-1.0,0.001,-1.0,-1.0
7.6982055,-1.0,0.001,-1.0,-1.0
7.617055,-1.0,0.001,-1.0,-1.0
8.332684,-1.0,0.001,-1.0,-1.0
4.3430758,-1.0,0.001,-1.0,-1.0
8.138391,-1.0,0.001,-1.0,-1.0
6.7503705,-1.0,0.001,-1.0,-1.0
6.9691305,-1.0,0.001,-1.0,-1.0
6.614915,-1.0,0.001,-1.0,-1.0
5.725596,-1.0,0.001,-1.0,-1.0
7.3856645,-1.0,0.001,-1.0,-1.0
7.266492,-1.0,0.001,-1.0,-1.0
5.1773334,-1.0,0.001,-1.0,-1.0
8.1329975,-1.0,0.001,-1.0,-1.0
5.2187576,-1.0,0.001,-1.0,-1.0
6.8306518,-1.0,0.001,-1.0,-1.0
6.8056736,-1.0,0.001,-1.0,-1.0
7.9426255,-1.0,0.001,-1.0,-1.0
6.263218,-1.0,0.001,-1.0,-1.0
5.3684072,-1.0,0.001,-1.0,-1.0
5.687408,-1.0,0.001,-1.0,-1.0
9.338528,-1.0,0.001,-1.0,-1.0
7.428029,-1.0,0.001,-1.0,-1.0
5.5784974,-1.0,0.001,-1.0,-1.0
6.6608925,-1.0,0.001,-1.0,-1.0
7.724778,-1.0,0.001,-1.0,-1.0
7.6526265,-1.0,0.001,-1.0,-1.0
5.717345,-1.0,0.001,-1.0,-1.0
6.4386725,-1.0,0.001,-1.0,-1.0
8.144121,-1.0,0.001,-1.0,-1.0
6.306331,-1.0,0.001,-1.0,-1.0
4.473428,-1.0,0.001,-1.0,-1.0
6.131426,-1.0,0.001,-1.0,-1.0
4.4932914,-1.0,0.001,-1.0,-1.0
6.2166405,-1.0,0.001,-1.0,-1.0
8.625779,-1.0,0.001,-1.0,-1.0
8.34218,-1.0,0.001,-1.0,-1.0
5.0647907,-1.0,0.001,-1.0,-1.0
5.5517693,-1.0,0.001,-1.0,-1.0
6.883607,-1.0,0.001,-1.0,-1.0
5.4649196,-1.0,0.001,-1.0,-1.0
5.195015,-1.0,0.001,-1.0,-1.0
5.853202,-1.0,0.001,-1.0,-1.0
4.858666,-1.0,0.001,-1.0,-1.0
7.9338417,-1.0,0.001,-1.0,-1.0
3.8841717,-1.0,0.001,-1.0,-1.0
6.971322,-1.0,0.001,-1.0,-1.0
4.5044646,-1.0,0.001,-1.0,-1.0
7.4079514,-1.0,0.001,-1.0,-1.0
6.189857,-1.0,0.001,-1.0,-1.0
7.051437,-1.0,0.001,-1.0,-1.0
4.922028,-1.0,0.001,-1.0,-1.0
5.7639103,-1.0,0.001,-1.0,-1.0
4.9669,-1.0,0.001,-1.0,-1.0
4.0243363,-1.0,0.001,-1.0,-1.0
7.5284038,-1.0,0.001,-1.0,-1.0
5.592178,-1.0,0.001,-1.0,-1.0
5.854893,-1.0,0.001,-1.0,-1.0
5.35359,-1.0,0.001,-1.0,-1.0
7.034084,-1.0,0.001,-1.0,-1.0
7.7988887,-1.0,0.001,-1.0,-1.0
7.168141,-1.0,0.001,-1.0,-1.0
5.6436143,-1.0,0.001,-1.0,-1.0
6.0497603,-1.0,0.001,-1.0,-1.0
5.8155155,-1.0,0.001,-1.0,-1.0
6.0879107,-1.0,0.001,-1.0,-1.0
6.571246,-1.0,0.001,-1.0,-1.0
6.192565,-1.0,0.001,-1.0,-1.0
6.4328566,-1.0,0.001,-1.0,-1.0
4.7105865,-1.0,0.001,-1.0,-1.0
7.312409,-1.0,0.001,-1.0,-1.0
6.1531715,-1.0,0.001,-1.0,-1.0
5.779148,-1.0,0.001,-1.0,-1.0
8.9946165,-1.0,0.001,-1.0,-1.0
7.634574,-1.0,0.001,-1.0,-1.0
4.528863,-1.0,0.001,-1.0,-1.0
4.092684,-1.0,0.001,-1.0,-1.0
7.251336,-1.0,0.001,-1.0,-1.0
5.8836465,-1.0,0.001,-1.0,-1.0
5.194927,-1.0,0.001,-1.0,-1.0
5.9591475,-1.0,0.001,-1.0,-1.0
5.634297,-1.0,0.001,-1.0,-1.0
5.924659,-1.0,0.001,-1.0,-1.0
7.31275,-1.0,0.001,-1.0,-1.0
7.610898,-1.0,0.001,-1.0,-1.0
8.010816,-1.0,0.001,-1.0,-1.0
6.081257,-1.0,0.001,-1.0,-1.0
5.8253827,-1.0,0.001,-1.0,-1.0
5.0185957,-1.0,0.001,-1.0,-1.0
4.1906757,-1.0,0.001,-1.0,-1.0
5.059417,-1.0,0.001,-1.0,-1.0
4.4952903,-1.0,0.001,-1.0,-1.0
5.288288,-1.0,0.001,-1.0,-1.0
7.91251,-1.0,0.001,-1.0,-1.0
4.254647,-1.0,0.001,-1.0,-1.0
7.008278,-1.0,0.001,-1.0,-1.0
5.9685636,-1.0,0.001,-1.0,-1.0
4.13381,-1.0,0.001,-1.0,-1.0
4.788019,-1.0,0.001,-1.0,-1.0
3.9605448,-1.0,0.001,-1.0,-1.0
9.59788,-1.0,0.001,-1.0,-1.0
6.2457585,-1.0,0.001,-1.0,-1.0
5.054023,-1.0,0.001,-1.0,-1.0
7.399886,-1.0,0.001,-1.0,-1.0
5.918703,-1.0,0.001,-1.0,-1.0
6.330179,-1.0,0.001,-1.0,-1.0
5.5122128,-1.0,0.001,-1.0,-1.0
6.4475493,-1.0,0.001,-1.0,-1.0
3.961306,-1.0,0.001,-1.0,-1.0
4.1878347,-1.0,0.001,-1.0,-1.0
4.1784463,-1.0,0.001,-1.0,-1.0
3.9687219,-1.0,0.001,-1.0,-1.0
3.2295766,-1.0,0.001,-1.0,-1.0
5.31007,-1.0,0.001,-1.0,-1.0
4.878772,-1.0,0.001,-1.0,-1.0
6.504093,-1.0,0.001,-1.0,-1.0
2.8930326,-1.0,0.001,-1.0,-1.0
6.702337,-1.0,0.001,-1.0,-1.0
5.550576,-1.0,0.001,-1.0,-1.0
7.519444,-1.0,0.001,-1.0,-1.0
7.5298395,-1.0,0.001,-1.0,-1.0
4.023909,-1.0,0.001,-1.0,-1.0
4.2211776,-1.0,0.001,-1.0,-1.0
4.9095044,-1.0,0.001,-1.0,-1.0
7.230741,-1.0,0.001,-1.0,-1.0
9.149675,-1.0,0.001,-1.0,-1.0
4.4445596,-1.0,0.001,-1.0,-1.0
6.9702873,-1.0,0.001,-1.0,-1.0
4.572187,-1.0,0.001,-1.0,-1.0
5.5093203,-1.0,0.001,-1.0,-1.0
5.113535,-1.0,0.001,-1.0,-1.0
4.853636,-1.0,0.001,-1.0,-1.0
6.2189045,-1.0,0.001,-1.0,-1.0
5.362064,-1.0,0.001,-1.0,-1.0
5.416135,-1.0,0.001,-1.0,-1.0
6.201015,-1.0,0.001,-1.0,-1.0
8.628123,-1.0,0.001,-1.0,-1.0
5.4293556,-1.0,0.001,-1.0,-1.0
3.610017,-1.0,0.001,-1.0,-1.0
5.1091056,-1.0,0.001,-1.0,-1.0
5.5050087,-1.0,0.001,-1.0,-1.0
7.144845,-1.0,0.001,-1.0,-1.0
5.1718946,-1.0,0.001,-1.0,-1.0
4.557588,-1.0,0.001,-1.0,-1.0
5.033345,-1.0,0.001,-1.0,-1.0
4.414927,-1.0,0.001,-1.0,-1.0
4.123969,-1.0,0.001,-1.0,-1.0
5.1998005,-1.0,0.001,-1.0,-1.0
5.748357,-1.0,0.001,-1.0,-1.0
9.24198,-1.0,0.001,-1.0,-1.0
5.399558,-1.0,0.001,-1.0,-1.0
6.3962755,-1.0,0.001,-1.0,-1.0
4.9657464,-1.0,0.001,-1.0,-1.0
5.5712476,-1.0,0.001,-1.0,-1.0
4.5833387,-1.0,0.001,-1.0,-1.0
6.6627584,-1.0,0.001,-1.0,-1.0
3.954218,-1.0,0.001,-1.0,-1.0
6.5893235,-1.0,0.001,-1.0,-1.0
3.7015162,-1.0,0.001,-1.0,-1.0
5.9834967,-1.0,0.001,-1.0,-1.0
4.023524,-1.0,0.001,-1.0,-1.0
4.618483,-1.0,0.001,-1.0,-1.0
4.459775,-1.0,0.001,-1.0,-1.0
6.337078,-1.0,0.001,-1.0,-1.0
4.998407,-1.0,0.001,-1.0,-1.0
3.7634368,-1.0,0.001,-1.0,-1.0
5.6036224,-1.0,0.001,-1.0,-1.0
3.718992,-1.0,0.001,-1.0,-1.0
4.7677345,-1.0,0.001,-1.0,-1.0
3.4138389,-1.0,0.001,-1.0,-1.0
3.0656743,-1.0,0.001,-1.0,-1.0
5.6218767,-1.0,0.001,-1.0,-1.0
4.4007826,-1.0,0.001,-1.0,-1.0
6.0058317,-1.0,0.001,-1.0,-1.0
3.6404395,-1.0,0.001,-1.0,-1.0
4.30512,-1.0,0.001,-1.0,-1.0
5.566526,-1.0,0.001,-1.0,-1.0
4.877767,-1.0,0.001,-1.0,-1.0
4.2462525,-1.0,0.001,-1.0,-1.0
2.6123204,-1.0,0.001,-1.0,-1.0
5.0740213,-1.0,0.001,-1.0,-1.0
5.9911437,-1.0,0.001,-1.0,-1.0
5.5834723,-1.0,0.001,-1.0,-1.0
4.1533365,-1.0,0.001,-1.0,-1.0
4.4894857,-1.0,0.001,-1.0,-1.0
4.5066614,-1.0,0.001,-1.0,-1.0
4.7127547,-1.0,0.001,-1.0,-1.0
4.1622944,-1.0,0.001,-1.0,-1.0
6.1395993,-1.0,0.001,-1.0,-1.0
4.338516,-1.0,0.001,-1.0,-1.0
4.4994993,-1.0,0.001,-1.0,-1.0
7.493647,-1.0,0.001,-1.0,-1.0
3.9859958,-1.0,0.001,-1.0,-1.0
4.4118743,-1.0,0.001,-1.0,-1.0
4.8604903,-1.0,0.001,-1.0,-1.0
5.8453026,-1.0,0.001,-1.0,-1.0
7.2194877,-1.0,0.001,-1.0,-1.0
4.0118604,-1.0,0.001,-1.0,-1.0
4.4647684,-1.0,0.001,-1.0,-1.0
4.4210396,-1.0,0.001,-1.0,-1.0
5.114127,-1.0,0.001,-1.0,-1.0
5.150601,-1.0,0.001,-1.0,-1.0
3.7909083,-1.0,0.001,-1.0,-1.0
4.633142,-1.0,0.001,-1.0,-1.0
5.2267437,-1.0,0.001,-1.0,-1.0
4.7980447,-1.0,0.001,-1.0,-1.0
5.105508,-1.0,0.001,-1.0,-1.0
6.6863756,-1.0,0.001,-1.0,-1.0
3.4159868,-1.0,0.001,-1.0,-1.0
4.64594,-1.0,0.001,-1.0,-1.0
4.4988623,-1.0,0.001,-1.0,-1.0
5.0182195,-1.0,0.001,-1.0,-1.0
6.4119387,-1.0,0.001,-1.0,-1.0
4.0436234,-1.0,0.001,-1.0,-1.0
5.7709427,-1.0,0.001,-1.0,-1.0
4.6990447,-1.0,0.001,-1.0,-1.0
5.610187,-1.0,0.001,-1.0,-1.0
4.914276,-1.0,0.001,-1.0,-1.0
5.1818395,-1.0,0.001,-1.0,-1.0
6.0337353,-1.0,0.001,-1.0,-1.0
5.2441325,-1.0,0.001,-1.0,-1.0
5.0422115,-1.0,0.001,-1.0,-1.0
7.0791364,-1.0,0.001,-1.0,-1.0
3.8826013,-1.0,0.001,-1.0,-1.0
8.794579,-1.0,0.001,-1.0,-1.0
4.487116,-1.0,0.001,-1.0,-1.0
3.4765763,-1.0,0.001,-1.0,-1.0
6.14679,-1.0,0.001,-1.0,-1.0
4.6282616,-1.0,0.001,-1.0,-1.0
5.698132,-1.0,0.001,-1.0,-1.0
4.917758,-1.0,0.001,-1.0,-1.0
6.2886477,-1.0,0.001,-1.0,-1.0
5.514172,-1.0,0.001,-1.0,-1.0
3.6794503,-1.0,0.001,-1.0,-1.0
4.151144,-1.0,0.001,-1.0,-1.0
7.484968,-1.0,0.001,-1.0,-1.0
4.8676357,-1.0,0.001,-1.0,-1.0
6.1696644,-1.0,0.001,-1.0,-1.0
4.572673,-1.0,0.001,-1.0,-1.0
5.3547735,-1.0,0.001,-1.0,-1.0
5.253023,-1.0,0.001,-1.0,-1.0
4.5153275,-1.0,0.001,-1.0,-1.0
6.6613674,-1.0,0.001,-1.0,-1.0
5.195603,-1.0,0.001,-1.0,-1.0
5.23869,-1.0,0.001,-1.0,-1.0
4.813119,-1.0,0.001,-1.0,-1.0
4.268921,-1.0,0.001,-1.0,-1.0
4.8004546,-1.0,0.001,-1.0,-1.0
4.364504,-1.0,0.001,-1.0,-1.0
5.5214534,-1.0,0.001,-1.0,-1.0
4.353879,-1.0,0.001,-1.0,-1.0
5.182285,-1.0,0.001,-1.0,-1.0
4.040273,-1.0,0.001,-1.0,-1.0
4.792257,-1.0,0.001,-1.0,-1.0
5.3451586,-1.0,0.001,-1.0,-1.0
5.329159,-1.0,0.001,-1.0,-1.0
4.672885,-1.0,0.001,-1.0,-1.0
4.128397,-1.0,0.001,-1.0,-1.0
4.1823,-1.0,0.001,-1.0,-1.0
4.6262674,-1.0,0.001,-1.0,-1.0
4.8873897,-1.0,0.001,-1.0,-1.0
7.8766875,-1.0,0.001,-1.0,-1.0
4.2090178,-1.0,0.001,-1.0,-1.0
4.298007,-1.0,0.001,-1.0,-1.0
3.2418742,-1.0,0.001,-1.0,-1.0
3.8616724,-1.0,0.001,-1.0,-1.0
4.321361,-1.0,0.001,-1.0,-1.0
5.0317006,-1.0,0.001,-1.0,-1.0
5.336292,-1.0,0.001,-1.0,-1.0
3.3931105,-1.0,0.001,-1.0,-1.0
3.6635735,-1.0,0.001,-1.0,-1.0
3.698465,-1.0,0.001,-1.0,-1.0
5.848659,-1.0,0.001,-1.0,-1.0
4.3520546,-1.0,0.001,-1.0,-1.0
4.28616,-1.0,0.001,-1.0,-1.0
4.7250767,-1.0,0.001,-1.0,-1.0
3.656424,-1.0,0.001,-1.0,-1.0
4.504086,-1.0,0.001,-1.0,-1.0
5.159502,-1.0,0.001,-1.0,-1.0
